island,year,island_id,region_code,region,prefecture_code,pref,population,dummy_has_bridge,dummy_connect_mainland_by_bridge,bridge_opened_year,dummy_after_bridge_build,connect_mainland_year,dummy_after_connect_mainland,income
弓削島,2004,123,38349,（旧）弓削町,38,愛媛県,3060,1,0,1996,1,0,0,291891
弓削島,2005,123,38356,上島町,38,愛媛県,3051,1,0,1996,1,0,0,8159424
弓削島,2006,123,38356,上島町,38,愛媛県,2998,1,0,1996,1,0,0,9114417
弓削島,2007,123,38356,上島町,38,愛媛県,2923,1,0,1996,1,0,0,8633538
弓削島,2008,123,38356,上島町,38,愛媛県,2864,1,0,1996,1,0,0,8504633
弓削島,2009,123,38356,上島町,38,愛媛県,2834,1,0,1996,1,0,0,8537949
弓削島,2010,123,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,7965620
弓削島,2011,123,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,7623185
弓削島,2012,123,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,7117796
弓削島,2013,123,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6654459
弓削島,2014,123,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6243388
弓削島,2015,123,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6340950
弓削島,2016,123,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6480744
弓削島,2017,123,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6693891
弓削島,2018,123,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6526665
弓削島,2019,123,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6467677
弓削島,2020,123,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6505117
佐島,2001,124,38349,（旧）弓削町,38,愛媛県,695,1,0,1996,1,0,0,328795
佐島,2002,124,38349,（旧）弓削町,38,愛媛県,671,1,0,1996,1,0,0,331131
佐島,2003,124,38349,（旧）弓削町,38,愛媛県,668,1,0,1996,1,0,0,321791
佐島,2004,124,38349,（旧）弓削町,38,愛媛県,658,1,0,1996,1,0,0,291891
佐島,2005,124,38356,上島町,38,愛媛県,639,1,0,1996,1,0,0,8159424
佐島,2006,124,38356,上島町,38,愛媛県,624,1,0,1996,1,0,0,9114417
佐島,2007,124,38356,上島町,38,愛媛県,615,1,0,1996,1,0,0,8633538
佐島,2008,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,8504633
佐島,2009,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,8537949
佐島,2010,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,7965620
佐島,2011,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,7623185
佐島,2012,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,7117796
佐島,2013,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6654459
佐島,2014,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6243388
佐島,2015,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6340950
佐島,2016,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6480744
佐島,2017,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6693891
佐島,2018,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6526665
佐島,2019,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6467677
佐島,2020,124,38356,上島町,38,愛媛県,,1,0,1996,1,0,0,6505117
豊島,2001,125,38349,（旧）魚島村,38,愛媛県,2,0,0,0,0,0,0,328795
豊島,2002,125,38349,（旧）魚島村,38,愛媛県,2,0,0,0,0,0,0,331131
豊島,2003,125,38349,（旧）魚島村,38,愛媛県,2,0,0,0,0,0,0,321791
豊島,2004,125,38349,（旧）魚島村,38,愛媛県,2,0,0,0,0,0,0,291891
豊島,2005,125,38356,上島町,38,愛媛県,2,0,0,0,0,0,0,8159424
豊島,2006,125,38356,上島町,38,愛媛県,2,0,0,0,0,0,0,9114417
豊島,2007,125,38356,上島町,38,愛媛県,1,0,0,0,0,0,0,8633538
豊島,2008,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,8504633
豊島,2009,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,8537949
豊島,2010,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,7965620
豊島,2011,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,7623185
豊島,2012,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,7117796
豊島,2013,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6654459
豊島,2014,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6243388
豊島,2015,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6340950
豊島,2016,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6480744
豊島,2017,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6693891
豊島,2018,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6526665
豊島,2019,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6467677
豊島,2020,125,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6505117
生名島,2001,126,38351,（旧）生名村,38,愛媛県,2215,1,0,2011,0,0,0,2003864
生名島,2002,126,38351,（旧）生名村,38,愛媛県,2185,1,0,2011,0,0,0,2037337
生名島,2003,126,38351,（旧）生名村,38,愛媛県,2118,1,0,2011,0,0,0,1926035
生名島,2004,126,38351,（旧）生名村,38,愛媛県,2055,1,0,2011,0,0,0,1842487
生名島,2005,126,38356,上島町,38,愛媛県,2010,1,0,2011,0,0,0,8159424
生名島,2006,126,38356,上島町,38,愛媛県,2002,1,0,2011,0,0,0,9114417
生名島,2007,126,38356,上島町,38,愛媛県,1957,1,0,2011,0,0,0,8633538
生名島,2008,126,38356,上島町,38,愛媛県,,1,0,2011,0,0,0,8504633
生名島,2009,126,38356,上島町,38,愛媛県,,1,0,2011,0,0,0,8537949
生名島,2010,126,38356,上島町,38,愛媛県,,1,0,2011,0,0,0,7965620
生名島,2011,126,38356,上島町,38,愛媛県,,1,0,2011,1,0,0,7623185
生名島,2012,126,38356,上島町,38,愛媛県,,1,0,2011,1,0,0,7117796
生名島,2013,126,38356,上島町,38,愛媛県,,1,0,2011,1,0,0,6654459
生名島,2014,126,38356,上島町,38,愛媛県,,1,0,2011,1,0,0,6243388
生名島,2015,126,38356,上島町,38,愛媛県,,1,0,2011,1,0,0,6340950
生名島,2016,126,38356,上島町,38,愛媛県,,1,0,2011,1,0,0,6480744
生名島,2017,126,38356,上島町,38,愛媛県,,1,0,2011,1,0,0,6693891
生名島,2018,126,38356,上島町,38,愛媛県,,1,0,2011,1,0,0,6526665
生名島,2019,126,38356,上島町,38,愛媛県,,1,0,2011,1,0,0,6467677
生名島,2020,126,38356,上島町,38,愛媛県,,1,0,2011,1,0,0,6505117
岩城島,2001,127,38352,（旧）岩城村,38,愛媛県,2336,1,0,2022,0,0,0,2313770
岩城島,2002,127,38352,（旧）岩城村,38,愛媛県,2312,1,0,2022,0,0,0,2379896
岩城島,2003,127,38352,（旧）岩城村,38,愛媛県,2290,1,0,2022,0,0,0,2346157
岩城島,2004,127,38352,（旧）岩城村,38,愛媛県,2261,1,0,2022,0,0,0,2539596
岩城島,2005,127,38356,上島町,38,愛媛県,2238,1,0,2022,0,0,0,8159424
岩城島,2006,127,38356,上島町,38,愛媛県,2226,1,0,2022,0,0,0,9114417
岩城島,2007,127,38356,上島町,38,愛媛県,2179,1,0,2022,0,0,0,8633538
岩城島,2008,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,8504633
岩城島,2009,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,8537949
岩城島,2010,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,7965620
岩城島,2011,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,7623185
岩城島,2012,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,7117796
岩城島,2013,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,6654459
岩城島,2014,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,6243388
岩城島,2015,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,6340950
岩城島,2016,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,6480744
岩城島,2017,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,6693891
岩城島,2018,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,6526665
岩城島,2019,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,6467677
岩城島,2020,127,38356,上島町,38,愛媛県,,1,0,2022,0,0,0,6505117
赤穂根島,2001,128,38349,（旧）魚島村,38,愛媛県,?,0,0,0,0,0,0,328795
赤穂根島,2002,128,38349,（旧）魚島村,38,愛媛県,?,0,0,0,0,0,0,331131
赤穂根島,2003,128,38349,（旧）魚島村,38,愛媛県,?,0,0,0,0,0,0,321791
赤穂根島,2004,128,38349,（旧）魚島村,38,愛媛県,2,0,0,0,0,0,0,291891
赤穂根島,2005,128,38356,上島町,38,愛媛県,2,0,0,0,0,0,0,8159424
赤穂根島,2006,128,38356,上島町,38,愛媛県,2,0,0,0,0,0,0,9114417
赤穂根島,2007,128,38356,上島町,38,愛媛県,2,0,0,0,0,0,0,8633538
赤穂根島,2008,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,8504633
赤穂根島,2009,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,8537949
赤穂根島,2010,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,7965620
赤穂根島,2011,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,7623185
赤穂根島,2012,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,7117796
赤穂根島,2013,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6654459
赤穂根島,2014,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6243388
赤穂根島,2015,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6340950
赤穂根島,2016,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6480744
赤穂根島,2017,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6693891
赤穂根島,2018,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6526665
赤穂根島,2019,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6467677
赤穂根島,2020,128,38356,上島町,38,愛媛県,,0,0,0,0,0,0,6505117
大三島,2001,129,38354,（旧）大三島町,38,愛媛県,,1,1,1979,1,1979,1,3835912
大三島,2002,129,38354,（旧）大三島町,38,愛媛県,,1,1,1979,1,1979,1,3332765
大三島,2003,129,38354,（旧）大三島町,38,愛媛県,,1,1,1979,1,1979,1,3220511
大三島,2004,129,38354,（旧）大三島町,38,愛媛県,,1,1,1979,1,1979,1,3071699
大三島,2005,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,181413444
大三島,2006,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,191302600
大三島,2007,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,191707361
大三島,2008,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,193216634
大三島,2009,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,192529114
大三島,2010,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,184242163
大三島,2011,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,179901709
大三島,2012,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,178161907
大三島,2013,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,179014330
大三島,2014,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,174903235
大三島,2015,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,177695800
大三島,2016,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,179567648
大三島,2017,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,184211240
大三島,2018,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,183954357
大三島,2019,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,192013128
大三島,2020,129,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,188457931
伯方島,2001,130,38348,（旧）伯方町,38,愛媛県,,1,1,1979,1,1979,1,8270780
伯方島,2002,130,38348,（旧）伯方町,38,愛媛県,,1,1,1979,1,1979,1,8084459
伯方島,2003,130,38348,（旧）伯方町,38,愛媛県,,1,1,1979,1,1979,1,7616624
伯方島,2004,130,38348,（旧）伯方町,38,愛媛県,,1,1,1979,1,1979,1,7464688
伯方島,2005,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,181413444
伯方島,2006,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,191302600
伯方島,2007,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,191707361
伯方島,2008,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,193216634
伯方島,2009,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,192529114
伯方島,2010,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,184242163
伯方島,2011,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,179901709
伯方島,2012,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,178161907
伯方島,2013,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,179014330
伯方島,2014,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,174903235
伯方島,2015,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,177695800
伯方島,2016,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,179567648
伯方島,2017,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,184211240
伯方島,2018,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,183954357
伯方島,2019,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,192013128
伯方島,2020,130,38202,今治市,38,愛媛県,,1,1,1979,1,1979,1,188457931
鵜島,2001,131,38202,今治市,38,愛媛県,51,0,0,0,0,0,0,132852736
鵜島,2002,131,38202,今治市,38,愛媛県,47,0,0,0,0,0,0,127344520
鵜島,2003,131,38202,今治市,38,愛媛県,43,0,0,0,0,0,0,125325656
鵜島,2004,131,38202,今治市,38,愛媛県,41,0,0,0,0,0,0,122784399
鵜島,2005,131,38202,今治市,38,愛媛県,38,0,0,0,0,0,0,181413444
鵜島,2006,131,38202,今治市,38,愛媛県,36,0,0,0,0,0,0,191302600
鵜島,2007,131,38202,今治市,38,愛媛県,35,0,0,0,0,0,0,191707361
鵜島,2008,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,193216634
鵜島,2009,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192529114
鵜島,2010,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184242163
鵜島,2011,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179901709
鵜島,2012,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,178161907
鵜島,2013,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179014330
鵜島,2014,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,174903235
鵜島,2015,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,177695800
鵜島,2016,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179567648
鵜島,2017,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184211240
鵜島,2018,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,183954357
鵜島,2019,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192013128
鵜島,2020,131,38202,今治市,38,愛媛県,,0,0,0,0,0,0,188457931
大島,2001,132,38347,（旧）宮窪町,38,愛媛県,,1,1,1988,1,1988,1,2949936
大島,2002,132,38347,（旧）宮窪町,38,愛媛県,,1,1,1988,1,1988,1,2834222
大島,2003,132,38347,（旧）宮窪町,38,愛媛県,,1,1,1988,1,1988,1,2651353
大島,2004,132,38347,（旧）宮窪町,38,愛媛県,,1,1,1988,1,1988,1,2561183
大島,2005,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,181413444
大島,2006,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,191302600
大島,2007,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,191707361
大島,2008,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,193216634
大島,2009,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,192529114
大島,2010,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,184242163
大島,2011,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,179901709
大島,2012,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,178161907
大島,2013,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,179014330
大島,2014,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,174903235
大島,2015,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,177695800
大島,2016,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,179567648
大島,2017,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,184211240
大島,2018,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,183954357
大島,2019,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,192013128
大島,2020,132,38202,今治市,38,愛媛県,,1,1,1988,1,1988,1,188457931
津島,2001,133,38202,今治市,38,愛媛県,50,0,0,0,0,0,0,132852736
津島,2002,133,38202,今治市,38,愛媛県,49,0,0,0,0,0,0,127344520
津島,2003,133,38202,今治市,38,愛媛県,45,0,0,0,0,0,0,125325656
津島,2004,133,38202,今治市,38,愛媛県,43,0,0,0,0,0,0,122784399
津島,2005,133,38202,今治市,38,愛媛県,41,0,0,0,0,0,0,181413444
津島,2006,133,38202,今治市,38,愛媛県,40,0,0,0,0,0,0,191302600
津島,2007,133,38202,今治市,38,愛媛県,39,0,0,0,0,0,0,191707361
津島,2008,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,193216634
津島,2009,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192529114
津島,2010,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184242163
津島,2011,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179901709
津島,2012,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,178161907
津島,2013,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179014330
津島,2014,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,174903235
津島,2015,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,177695800
津島,2016,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179567648
津島,2017,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184211240
津島,2018,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,183954357
津島,2019,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192013128
津島,2020,133,38202,今治市,38,愛媛県,,0,0,0,0,0,0,188457931
大下島,2001,136,38355,（旧）関前村,38,愛媛県,162,0,0,0,0,0,0,739757
大下島,2002,136,38355,（旧）関前村,38,愛媛県,157,0,0,0,0,0,0,727108
大下島,2003,136,38355,（旧）関前村,38,愛媛県,153,0,0,0,0,0,0,690046
大下島,2004,136,38355,（旧）関前村,38,愛媛県,142,0,0,0,0,0,0,590493
大下島,2005,136,38202,今治市,38,愛媛県,136,0,0,0,0,0,0,181413444
大下島,2006,136,38202,今治市,38,愛媛県,128,0,0,0,0,0,0,191302600
大下島,2007,136,38202,今治市,38,愛媛県,123,0,0,0,0,0,0,191707361
大下島,2008,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,193216634
大下島,2009,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192529114
大下島,2010,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184242163
大下島,2011,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179901709
大下島,2012,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,178161907
大下島,2013,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179014330
大下島,2014,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,174903235
大下島,2015,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,177695800
大下島,2016,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179567648
大下島,2017,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184211240
大下島,2018,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,183954357
大下島,2019,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192013128
大下島,2020,136,38202,今治市,38,愛媛県,,0,0,0,0,0,0,188457931
小大下島,2001,135,38355,（旧）関前村,38,愛媛県,73,0,0,0,0,0,0,739757
小大下島,2002,135,38355,（旧）関前村,38,愛媛県,72,0,0,0,0,0,0,727108
小大下島,2003,135,38355,（旧）関前村,38,愛媛県,62,0,0,0,0,0,0,690046
小大下島,2004,135,38355,（旧）関前村,38,愛媛県,54,0,0,0,0,0,0,590493
小大下島,2005,135,38202,今治市,38,愛媛県,50,0,0,0,0,0,0,181413444
小大下島,2006,135,38202,今治市,38,愛媛県,49,0,0,0,0,0,0,191302600
小大下島,2007,135,38202,今治市,38,愛媛県,47,0,0,0,0,0,0,191707361
小大下島,2008,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,193216634
小大下島,2009,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192529114
小大下島,2010,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184242163
小大下島,2011,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179901709
小大下島,2012,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,178161907
小大下島,2013,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179014330
小大下島,2014,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,174903235
小大下島,2015,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,177695800
小大下島,2016,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179567648
小大下島,2017,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184211240
小大下島,2018,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,183954357
小大下島,2019,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192013128
小大下島,2020,135,38202,今治市,38,愛媛県,,0,0,0,0,0,0,188457931
岡村島,2001,134,38355,（旧）関前村,38,愛媛県,667,1,1,1995,1,1999,1,739757
岡村島,2002,134,38355,（旧）関前村,38,愛媛県,657,1,1,1995,1,1999,1,727108
岡村島,2003,134,38355,（旧）関前村,38,愛媛県,643,1,1,1995,1,1999,1,690046
岡村島,2004,134,38355,（旧）関前村,38,愛媛県,601,1,1,1995,1,1999,1,590493
岡村島,2005,134,38202,今治市,38,愛媛県,572,1,1,1995,1,1999,1,181413444
岡村島,2006,134,38202,今治市,38,愛媛県,536,1,1,1995,1,1999,1,191302600
岡村島,2007,134,38202,今治市,38,愛媛県,508,1,1,1995,1,1999,1,191707361
岡村島,2008,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,193216634
岡村島,2009,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,192529114
岡村島,2010,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,184242163
岡村島,2011,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,179901709
岡村島,2012,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,178161907
岡村島,2013,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,179014330
岡村島,2014,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,174903235
岡村島,2015,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,177695800
岡村島,2016,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,179567648
岡村島,2017,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,184211240
岡村島,2018,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,183954357
岡村島,2019,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,192013128
岡村島,2020,134,38202,今治市,38,愛媛県,,1,1,1995,1,1999,1,188457931
小島,2001,138,38343,（旧）波方町,38,愛媛県,44,0,0,0,0,0,0,10405730
小島,2002,138,38343,（旧）波方町,38,愛媛県,41,0,0,0,0,0,0,9924205
小島,2003,138,38343,（旧）波方町,38,愛媛県,40,0,0,0,0,0,0,9941366
小島,2004,138,38343,（旧）波方町,38,愛媛県,38,0,0,0,0,0,0,9793754
小島,2005,138,38202,今治市,38,愛媛県,36,0,0,0,0,0,0,181413444
小島,2006,138,38202,今治市,38,愛媛県,33,0,0,0,0,0,0,191302600
小島,2007,138,38202,今治市,38,愛媛県,33,0,0,0,0,0,0,191707361
小島,2008,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,193216634
小島,2009,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192529114
小島,2010,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184242163
小島,2011,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179901709
小島,2012,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,178161907
小島,2013,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179014330
小島,2014,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,174903235
小島,2015,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,177695800
小島,2016,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179567648
小島,2017,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184211240
小島,2018,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,183954357
小島,2019,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192013128
小島,2020,138,38202,今治市,38,愛媛県,,0,0,0,0,0,0,188457931
来島,2001,137,38343,（旧）波方町,38,愛媛県,39,0,0,0,0,0,0,10405730
来島,2002,137,38343,（旧）波方町,38,愛媛県,35,0,0,0,0,0,0,9924205
来島,2003,137,38343,（旧）波方町,38,愛媛県,34,0,0,0,0,0,0,9941366
来島,2004,137,38343,（旧）波方町,38,愛媛県,38,0,0,0,0,0,0,9793754
来島,2005,137,38202,今治市,38,愛媛県,36,0,0,0,0,0,0,181413444
来島,2006,137,38202,今治市,38,愛媛県,34,0,0,0,0,0,0,191302600
来島,2007,137,38202,今治市,38,愛媛県,34,0,0,0,0,0,0,191707361
来島,2008,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,193216634
来島,2009,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192529114
来島,2010,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184242163
来島,2011,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179901709
来島,2012,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,178161907
来島,2013,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179014330
来島,2014,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,174903235
来島,2015,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,177695800
来島,2016,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,179567648
来島,2017,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,184211240
来島,2018,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,183954357
来島,2019,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,192013128
来島,2020,137,38202,今治市,38,愛媛県,,0,0,0,0,0,0,188457931
馬島,2001,139,38343,（旧）波方町,38,愛媛県,35,1,1,1999,1,1999,1,10405730
馬島,2002,139,38343,（旧）波方町,38,愛媛県,35,1,1,1999,1,1999,1,9924205
馬島,2003,139,38343,（旧）波方町,38,愛媛県,34,1,1,1999,1,1999,1,9941366
馬島,2004,139,38343,（旧）波方町,38,愛媛県,34,1,1,1999,1,1999,1,9793754
馬島,2005,139,38202,今治市,38,愛媛県,33,1,1,1999,1,1999,1,181413444
